exam_name,exam_year,exam_tier,zone_name,zone_score,state_name,state_score,city_name,city_score
CGL,2016,9,SR,353,Andhra Pradesh,242,Kurnool,17
CGL,2016,9,SR,353,Andhra Pradesh,242,Rajahmundry,18
CGL,2016,9,SR,353,Andhra Pradesh,242,Srikakulam,0
CGL,2016,9,SR,353,Andhra Pradesh,242,Tirupati,35
CGL,2016,9,SR,353,Andhra Pradesh,242,Vishakhapatnam,116
CGL,2016,9,SR,353,Andhra Pradesh,242,Kakinada,0
CGL,2016,9,SR,353,Andhra Pradesh,242,Nellore,0
CGL,2016,9,SR,353,Andhra Pradesh,242,Chirala,0
CGL,2016,9,SR,353,Andhra Pradesh,242,Vizianagaram,0
CGL,2016,9,SR,353,Telangana,242,Hyderabad,0
CGL,2016,9,SR,353,Telangana,242,Nizamabad,0
CGL,2016,9,SR,353,Telangana,242,Warangal,0
CGL,2016,9,SR,353,Telangana,242,Karimnagar,0
CGL,2016,9,SR,353,Tamil Nadu,111,Chennai(Madras),90
CGL,2016,9,SR,353,Tamil Nadu,111,Coimbatore,8
CGL,2016,9,SR,353,Tamil Nadu,111,Kanchipuram,0
CGL,2016,9,SR,353,Tamil Nadu,111,Madurai,4
CGL,2016,9,SR,353,Tamil Nadu,111,Salem,0
CGL,2016,9,SR,353,Tamil Nadu,111,Tiruchirapalli,7
CGL,2016,9,SR,353,Tamil Nadu,111,Tirunelveli,2
CGL,2016,9,SR,353,Tamil Nadu,111,Vellore,0
CGL,2016,9,SR,353,Puducherry,111,Puducherry,0
CGL,2016,9,KKR,248,Karnataka,139,"Bengaluru
(Bengalore)",111
CGL,2016,9,KKR,248,Karnataka,139,Belgavi(Belgaum),0
CGL,2016,9,KKR,248,Karnataka,139,Bijapur,0
CGL,2016,9,KKR,248,Karnataka,139,Dharwar,6
CGL,2016,9,KKR,248,Karnataka,139,"Kalaburagi
(Gulbarga)",4
CGL,2016,9,KKR,248,Karnataka,139,Hassan,0
CGL,2016,9,KKR,248,Karnataka,139,Kolar,0
CGL,2016,9,KKR,248,Karnataka,139,"Mangaluru
(Manglore)",9
CGL,2016,9,KKR,248,Karnataka,139,Mysuru(Mysore),9
CGL,2016,9,KKR,248,Karnataka,139,Shivamogga(Shimoga),0
CGL,2016,9,KKR,248,Karnataka,139,Hubballi(Hubli),0
CGL,2016,9,KKR,248,Karnataka,139,Udupi,0
CGL,2016,9,KKR,248,Kerala,109,Alappuzha,0
CGL,2016,9,KKR,248,Kerala,109,Kannur(Cannanor),0
CGL,2016,9,KKR,248,Kerala,109,Kalpeta,0
CGL,2016,9,KKR,248,Kerala,109,Kochi(cochin),38
CGL,2016,9,KKR,248,Kerala,109,Kottayam,0
CGL,2016,9,KKR,248,Kerala,109,Kozhikode(Calicut),21
CGL,2016,9,KKR,248,Kerala,109,Malappuram,0
CGL,2016,9,KKR,248,Kerala,109,Palakkad,0
CGL,2016,9,KKR,248,Kerala,109,Pathanmthitta,0
CGL,2016,9,KKR,248,Kerala,109,Kollam,0
CGL,2016,9,KKR,248,Kerala,109,Thiruvananthpuram,35
CGL,2016,9,KKR,248,Kerala,109,Thrissur(Trichur),15
CGL,2016,9,KKR,248,Kerala,109,Ernakulam,0
CGL,2016,9,KKR,248,Lakshadweep,0,Kavaratti,0
CGL,2017,1,NWR,37877,Jammu & Kashmir,5550,Anantnag,0
CGL,2017,1,NWR,37877,Jammu & Kashmir,5550,Baramullah,0
CGL,2017,1,NWR,37877,Jammu & Kashmir,5550,Bhaderwah,0
CGL,2017,1,NWR,37877,Jammu & Kashmir,5550,Jammu,0
CGL,2017,1,NWR,37877,Jammu & Kashmir,5550,Rajouri,0
CGL,2017,1,NWR,37877,Jammu & Kashmir,5550,Srinagar(J&K),0
CGL,2017,1,NWR,37877,Jammu & Kashmir,5550,Samba,0
CGL,2017,1,NWR,37877,Ladakh,129,Leh,0
CGL,2017,1,NWR,37877,"Himachal
 Pradesh",2408,Dharamshala,0
CGL,2017,1,NWR,37877,"Himachal
 Pradesh",2408,Hamirpur,0
CGL,2017,1,NWR,37877,"Himachal
 Pradesh",2408,Shimla,0
CGL,2017,1,NWR,37877,Punjab,29790,Bhathinda ,0
CGL,2017,1,NWR,37877,Punjab,29790,Jalandhar ,0
CGL,2017,1,NWR,37877,Punjab,29790,Patiala,0
CGL,2017,1,NWR,37877,Punjab,29790,Amritsar,0
CGL,2017,1,NWR,37877,Punjab,29790,Ludhiana,0
CGL,2017,1,NWR,37877,Punjab,29790,Mohali,0
CGL,2017,1,NWR,37877,Chandigarh,0,Chandigarh,0
CGL,2017,1,NWR,37877,Haryana,0,Ambala,0
CGL,2017,1,NWR,37877,Haryana,0,Bhiwani,0
CGL,2017,1,NWR,37877,Haryana,0,Hisar,0
CGL,2017,1,NWR,37877,Haryana,0,Karnal,0
CGL,2017,1,NWR,37877,Haryana,0,Yamunanagar,0
CGL,2017,1,NWR,37877,Haryana,0,Kurukshetra,0
CGL,2017,1,NR,228542,Uttarakhand,28958,Almora,0
CGL,2017,1,NR,228542,Uttarakhand,28958,Dehradun,0
CGL,2017,1,NR,228542,Uttarakhand,28958,Haldwani,0
CGL,2017,1,NR,228542,Uttarakhand,28958,"Srinagar
(uttarakhand)",0
CGL,2017,1,NR,228542,Uttarakhand,28958,Haridwar,0
CGL,2017,1,NR,228542,Uttarakhand,28958,Roorkee,0
CGL,2017,1,NR,228542,Delhi,199581,Delhi,0
CGL,2017,1,NR,228542,Rajasthan,3,Ajmer ,0
CGL,2017,1,NR,228542,Rajasthan,3,Alwar,0
CGL,2017,1,NR,228542,Rajasthan,3,Bharatpur,0
CGL,2017,1,NR,228542,Rajasthan,3,Bikaner,0
CGL,2017,1,NR,228542,Rajasthan,3,jaipur,0
CGL,2017,1,NR,228542,Rajasthan,3,Jodhpur,0
CGL,2017,1,NR,228542,Rajasthan,3,kota,0
CGL,2017,1,NR,228542,Rajasthan,3,Sriganganagar ,0
CGL,2017,1,NR,228542,Rajasthan,3,Udaipur,0
CGL,2017,1,NR,228542,Rajasthan,3,Dausa,0
CGL,2017,1,NR,228542,Rajasthan,3,Sikar,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Agra,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Aligarh,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Prayagraj,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Balia,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Bareilly,0
CGL,2017,1,CR,134119,Utar pradesh,15924,"Ayodhya
(Faizabad)",0
CGL,2017,1,CR,134119,Utar pradesh,15924,Gorakhpur,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Jhansi,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Kanpur,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Lucknow,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Meerut,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Mirzapur,0
CGL,2017,1,CR,134119,Utar pradesh,15924,"Varanasi
(Banaras)",0
CGL,2017,1,CR,134119,Utar pradesh,15924,Mathura,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Moradabad,0
CGL,2017,1,CR,134119,Utar pradesh,15924,Muzafarnagar,0
CGL,2017,1,CR,134119,Utar pradesh,15924,"Gautam 
Budhnagar
(Noida)",0
CGL,2017,1,CR,134119,Utar pradesh,15924,Greater Noida,0
CGL,2017,1,CR,134119,Bihar,118195,Bhagalpur,0
CGL,2017,1,CR,134119,Bihar,118195,Darbahanga,0
CGL,2017,1,CR,134119,Bihar,118195,Gaya,0
CGL,2017,1,CR,134119,Bihar,118195,Katihar,0
CGL,2017,1,CR,134119,Bihar,118195,Muzaffarpur,0
CGL,2017,1,CR,134119,Bihar,118195,Patna,0
CGL,2017,1,CR,134119,Bihar,118195,Ara(Arrah),0
CGL,2017,1,CR,134119,Bihar,118195,"Aurangabad
(Bihar)",0
CGL,2017,1,CR,134119,Bihar,118195,Purnia,0
CGL,2017,1,ER,123674,Sikkim,157,Gangtok,0
CGL,2017,1,ER,123674,Jharkhand,29793,Bokarp,0
CGL,2017,1,ER,123674,Jharkhand,29793,Chaibasa,0
CGL,2017,1,ER,123674,Jharkhand,29793,Dumka,0
CGL,2017,1,ER,123674,Jharkhand,29793,Hazaribag,0
CGL,2017,1,ER,123674,Jharkhand,29793,Ranchi,0
CGL,2017,1,ER,123674,Jharkhand,29793,Dhanbad,0
CGL,2017,1,ER,123674,Jharkhand,29793,Jamshedpur,0
CGL,2017,1,ER,123674,West Bengal,62682,Bankura,0
CGL,2017,1,ER,123674,West Bengal,62682,Barasat,0
CGL,2017,1,ER,123674,West Bengal,62682,Berhampore,0
CGL,2017,1,ER,123674,West Bengal,62682,"Bardhman
(Burdwan)",0
CGL,2017,1,ER,123674,West Bengal,62682,Chinsurah,0
CGL,2017,1,ER,123674,West Bengal,62682,Cooch Behar ,0
CGL,2017,1,ER,123674,West Bengal,62682,Darjeeling,0
CGL,2017,1,ER,123674,West Bengal,62682,Jalpaiguri,0
CGL,2017,1,ER,123674,West Bengal,62682,Jhargram,0
CGL,2017,1,ER,123674,West Bengal,62682,Kolkata,0
CGL,2017,1,ER,123674,West Bengal,62682,Krishnanagar,0
CGL,2017,1,ER,123674,West Bengal,62682,Malda,0
CGL,2017,1,ER,123674,West Bengal,62682,Midnapur,0
CGL,2017,1,ER,123674,West Bengal,62682,Purulia,0
CGL,2017,1,ER,123674,West Bengal,62682,siliguri,0
CGL,2017,1,ER,123674,West Bengal,62682,Suri,0
CGL,2017,1,ER,123674,West Bengal,62682,Asansol,0
CGL,2017,1,ER,123674,West Bengal,62682,Hooghly,0
CGL,2017,1,ER,123674,West Bengal,62682,Kalyani,0
CGL,2017,1,ER,123674,Odisha,30738,Balasore,0
CGL,2017,1,ER,123674,Odisha,30738,"Berhampore
(Odisha)",0
CGL,2017,1,ER,123674,Odisha,30738,Bhawanipatna,0
CGL,2017,1,ER,123674,Odisha,30738,Bhubaneshwar,0
CGL,2017,1,ER,123674,Odisha,30738,Cutack,0
CGL,2017,1,ER,123674,Odisha,30738,Kendujhar,0
CGL,2017,1,ER,123674,Odisha,30738,Koraput,0
CGL,2017,1,ER,123674,Odisha,30738,Phulbani,0
CGL,2017,1,ER,123674,Odisha,30738,Sambalpur,0
CGL,2017,1,ER,123674,Odisha,30738,Rourkela,0
CGL,2017,1,ER,123674,Odisha,30738,Dhenkenal,0
CGL,2017,1,ER,123674,A & N Islands,304,Car Nicobar,0
CGL,2017,1,ER,123674,A & N Islands,304,Port Blair,0
CGL,2017,1,NER,18337,"Anunachal
 Pradesh",456,Itanagar,0
CGL,2017,1,NER,18337,Assam,10013,Barpeta,0
CGL,2017,1,NER,18337,Assam,10013,Dibrugarh ,0
CGL,2017,1,NER,18337,Assam,10013,Diphu,0
CGL,2017,1,NER,18337,Assam,10013,Goalpara,0
CGL,2017,1,NER,18337,Assam,10013,"Guwahati
(Dispur)",0
CGL,2017,1,NER,18337,Assam,10013,Halflong,0
CGL,2017,1,NER,18337,Assam,10013,Jorhat,0
CGL,2017,1,NER,18337,Assam,10013,Kokrajhar,0
CGL,2017,1,NER,18337,Assam,10013,Lakhimpur,0
CGL,2017,1,NER,18337,Assam,10013,Sivasagar,0
CGL,2017,1,NER,18337,Assam,10013,Silchar,0
CGL,2017,1,NER,18337,Assam,10013,Tezpur,0
CGL,2017,1,NER,18337,Nagaland,1226,Dimapur,0
CGL,2017,1,NER,18337,Nagaland,1226,Kohima,0
CGL,2017,1,NER,18337,Meghalaya,1029,Shilong,0
CGL,2017,1,NER,18337,Meghalaya,1029,Tura,0
CGL,2017,1,NER,18337,Manipur,4180,Imphal,0
CGL,2017,1,NER,18337,Manipur,4180,Churachandpur,0
CGL,2017,1,NER,18337,Manipur,4180,Ukhrul,0
CGL,2017,1,NER,18337,Tripura,1039,Agartala,0
CGL,2017,1,NER,18337,Mizoram,394,Aizwal,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Bhopal,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Chataarpur,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Chindwara,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Guna,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Gwalior,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Indore,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Jabalpur,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Jhabua,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Khandwa,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Mandsaur,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Ratlam,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Rewa,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Shahdol,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Satna,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Sagar,0
CGL,2017,1,MPR,49403,Madhya pradesh,38800,Ujjain,0
CGL,2017,1,MPR,49403,Chhattisgarh,10603,Ambikapur,0
CGL,2017,1,MPR,49403,Chhattisgarh,10603,Bilaspur,0
CGL,2017,1,MPR,49403,Chhattisgarh,10603,Jagdalpur,0
CGL,2017,1,MPR,49403,Chhattisgarh,10603,Raipur,0
CGL,2017,1,MPR,49403,Chhattisgarh,10603,Durg-Bhilai,0
CGL,2017,1,MPR,49403,Chhattisgarh,10603,Bhilainagar,0
CGL,2017,1,WR,66595,Gujrat,17083,Ahmedabad,0
CGL,2017,1,WR,66595,Gujrat,17083,vadodara(Baroda)l,0
CGL,2017,1,WR,66595,Gujrat,17083,Bhuj,0
CGL,2017,1,WR,66595,Gujrat,17083,"Panchmahal
(godhra)",0
CGL,2017,1,WR,66595,Gujrat,17083,Rajkot,0
CGL,2017,1,WR,66595,Gujrat,17083,Surat,0
CGL,2017,1,WR,66595,Gujrat,17083,Valsad,0
CGL,2017,1,WR,66595,Gujrat,17083,Bhavnagar,0
CGL,2017,1,WR,66595,Gujrat,17083,Kuchchh(kutch),0
CGL,2017,1,WR,66595,Gujrat,17083,Anand,0
CGL,2017,1,WR,66595,Gujrat,17083,Gandhinagar,0
CGL,2017,1,WR,66595,Gujrat,17083,Mehsana,0
CGL,2017,1,WR,66595,Maharastra,48925,Amravati,0
CGL,2017,1,WR,66595,Maharastra,48925,Aurangabad,0
CGL,2017,1,WR,66595,Maharastra,48925,Kolhapur,0
CGL,2017,1,WR,66595,Maharastra,48925,Mumbai,0
CGL,2017,1,WR,66595,Maharastra,48925,Nagpur,0
CGL,2017,1,WR,66595,Maharastra,48925,Nanded,0
CGL,2017,1,WR,66595,Maharastra,48925,Nashik,0
CGL,2017,1,WR,66595,Maharastra,48925,Pune,0
CGL,2017,1,WR,66595,Maharastra,48925,Ratnagiri,0
CGL,2017,1,WR,66595,Maharastra,48925,Thane,0
CGL,2017,1,WR,66595,Maharastra,48925,Bhandara,0
CGL,2017,1,WR,66595,Maharastra,48925,chandrapur,0
CGL,2017,1,WR,66595,Maharastra,48925,Akola,0
CGL,2017,1,WR,66595,Maharastra,48925,Jalgaon,0
CGL,2017,1,WR,66595,Maharastra,48925,Ahmednagar,0
CGL,2017,1,WR,66595,Maharastra,48925,Alibag(Alibaug),0
CGL,2017,1,WR,66595,Maharastra,48925,Navi Mumbai,0
CGL,2017,1,WR,66595,Goa,587,Panaji(Panjim),0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Guntur,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Kurnool,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Rajahmundry,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Srikakulam,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Tirupati,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Vishakhapatnam,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Kakinada,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Nellore,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Chirala,0
CGL,2017,1,SR,95649,Andhra Pradesh,34559,Vizianagaram,0
CGL,2017,1,SR,95649,Telangana,34912,Hyderabad,0
CGL,2017,1,SR,95649,Telangana,34912,Nizamabad,0
CGL,2017,1,SR,95649,Telangana,34912,Warangal,0
CGL,2017,1,SR,95649,Telangana,34912,Karimnagar,0
CGL,2017,1,SR,95649,Tamil Nadu,24417,Chennai(Madras),0
CGL,2017,1,SR,95649,Tamil Nadu,24417,Coimbatore,0
CGL,2017,1,SR,95649,Tamil Nadu,24417,Kanchipuram,0
CGL,2017,1,SR,95649,Tamil Nadu,24417,Madurai,0
CGL,2017,1,SR,95649,Tamil Nadu,24417,Salem,0
CGL,2017,1,SR,95649,Tamil Nadu,24417,Tiruchirapalli,0
CGL,2017,1,SR,95649,Tamil Nadu,24417,Tirunelveli,0
CGL,2017,1,SR,95649,Tamil Nadu,24417,Vellore,0
CGL,2017,1,SR,95649,Puducherry,1761,Puducherry,0
CGL,2017,1,KKR,45795,Karnataka,15019,"Bengaluru
(Bengalore)",0
CGL,2017,1,KKR,45795,Karnataka,15019,Belgavi(Belgaum),0
CGL,2017,1,KKR,45795,Karnataka,15019,Bijapur,0
CGL,2017,1,KKR,45795,Karnataka,15019,Dharwar,0
CGL,2017,1,KKR,45795,Karnataka,15019,"Kalaburagi
(Gulbarga)",0
CGL,2017,1,KKR,45795,Karnataka,15019,Hassan,0
CGL,2017,1,KKR,45795,Karnataka,15019,Kolar,0
CGL,2017,1,KKR,45795,Karnataka,15019,"Mangaluru
(Manglore)",0
CGL,2017,1,KKR,45795,Karnataka,15019,Mysuru(Mysore),0
CGL,2017,1,KKR,45795,Karnataka,15019,Shivamogga(Shimoga),0
CGL,2017,1,KKR,45795,Karnataka,15019,Hubballi(Hubli),0
CGL,2017,1,KKR,45795,Karnataka,15019,Udupi,0
CGL,2017,1,KKR,45795,Kerala,30776,Alappuzha,0
CGL,2017,1,KKR,45795,Kerala,30776,Kannur(Cannanor),0
CGL,2017,1,KKR,45795,Kerala,30776,Kalpeta,0
CGL,2017,1,KKR,45795,Kerala,30776,Kochi(cochin),0
CGL,2017,1,KKR,45795,Kerala,30776,Kottayam,0
CGL,2017,1,KKR,45795,Kerala,30776,Kozhikode(Calicut),0
CGL,2017,1,KKR,45795,Kerala,30776,Malappuram,0
CGL,2017,1,KKR,45795,Kerala,30776,Palakkad,0
CGL,2017,1,KKR,45795,Kerala,30776,Pathanmthitta,0
CGL,2017,1,KKR,45795,Kerala,30776,Kollam,0
CGL,2017,1,KKR,45795,Kerala,30776,Thiruvananthpuram,0
CGL,2017,1,KKR,45795,Kerala,30776,Thrissur(Trichur),0
CGL,2017,1,KKR,45795,Kerala,30776,Ernakulam,0
CGL,2017,1,KKR,45795,Lakshadweep,0,Kavaratti,0
